cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma
1026,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.00001,0.01,0.0000,0.1,0.5
1027,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.00005,0.01,0.0000,0.1,0.5
1028,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.0001,0.01,0.0000,0.1,0.5
1029,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.0005,0.01,0.0000,0.1,0.5
1030,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.0010,0.01,0.0000,0.1,0.5
1031,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.0000,0.01,0.00001,0.1,0.5
1032,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.0000,0.01,0.00005,0.1,0.5
1033,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.0000,0.01,0.0001,0.1,0.5
1034,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.0000,0.01,0.0005,0.1,0.5
1035,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.0000,0.01,0.0010,0.1,0.5
1036,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.0000,0.01,0.0000,0.1,0.5
1037,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.0000,0.01,0.0000,0.1,0.5
1038,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.0000,0.01,0.0000,0.1,0.5
1039,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.0000,0.01,0.0000,0.1,0.5
1040,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.0000,0.01,0.0000,0.1,0.5
1041,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1.5,true,0.0000,0.01,0.0000,0.1,0.5
1042,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,2,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1043,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1044,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,2,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1045,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,3,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1046,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,3,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1047,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,3,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1048,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,4,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1049,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,4,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1050,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,4,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1051,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,5,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1052,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,5,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1053,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,5,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1054,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,10,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1055,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,10,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1056,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,75,12,10,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1057,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1058,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1059,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1060,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,3,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1061,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,3,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1062,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,3,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1063,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,4,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1064,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,4,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1065,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,4,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1066,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,5,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1067,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,5,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1068,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,5,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1069,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,10,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1070,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,10,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1071,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,10,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1072,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,2,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1073,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1074,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,2,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1075,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,3,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1076,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,3,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1077,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,3,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1078,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,4,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1079,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,4,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1080,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,4,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1081,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,5,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1082,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,5,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1083,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,5,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1084,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,10,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1085,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,10,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1086,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,125,12,10,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1087,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,2,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1088,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1089,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,2,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1090,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,3,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1091,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,3,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1092,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,3,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1093,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,4,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1094,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,4,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1095,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,4,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1096,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,5,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1097,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,5,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1098,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,5,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1099,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,10,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1100,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,10,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1101,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,150,12,10,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1102,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,2,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1103,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1104,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,2,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1105,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,3,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1106,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,3,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1107,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,3,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1108,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,4,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1109,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,4,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1110,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,4,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1111,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,5,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1112,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,5,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1113,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,5,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1114,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,10,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1115,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,10,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1116,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,75,12,10,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1117,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,2,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1118,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1119,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,2,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1120,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,3,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1121,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,3,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1122,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,3,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1123,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,4,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1124,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,4,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1125,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,4,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1126,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,5,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1127,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,5,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1128,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,5,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1129,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,10,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1130,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,10,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1131,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,100,12,10,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1132,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,125,12,2,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1133,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,125,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1134,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,125,12,2,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1135,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,125,12,3,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1136,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,125,12,3,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1137,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,125,12,3,0,0.00010,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
1138,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,4,125,12,4,0,0.00000,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
